id_rute,asal,tujuan,jarak
R1996,L070,L029,0.12
R1997,L070,L030,0.1
R1998,L070,L038,0.1
R1999,L070,L041,0.16
R2000,L070,L044,0.21
R2001,L070,L045,0.1
R2002,L070,L053,0.1
R2003,L070,L055,0.1
R2004,L070,L065,0.12
R2005,L070,L073,0.1
R2006,L070,L074,0.1
R2007,L070,L083,0.12
R2008,L070,L088,0.22
R2009,L070,L090,3.33
R2010,L070,L100,0.72
R2011,L071,L002,0.11
R2012,L071,L006,0.1
R2013,L071,L007,0.1
R2014,L071,L009,0.16
R2015,L071,L010,0.17
R2016,L071,L011,0.13
R2017,L071,L015,0.17
R2018,L071,L020,0.1
R2019,L071,L021,0.14
R2020,L071,L022,0.13
R2021,L071,L023,0.1
R2022,L071,L025,0.16
R2023,L071,L030,0.1
R2024,L071,L032,0.1
R2025,L071,L034,0.1
R2026,L071,L036,0.1
R2027,L071,L037,0.1
R2028,L071,L038,0.1
R2029,L071,L040,0.1
R2030,L071,L041,0.1
R2031,L071,L048,0.1
R2032,L071,L049,0.1
R2033,L071,L051,0.12
R2034,L071,L052,0.1
R2035,L071,L053,0.11
R2036,L071,L057,0.1
R2037,L071,L058,0.1
R2038,L071,L060,0.1
R2039,L071,L066,0.1
R2040,L071,L067,0.12
R2041,L071,L072,0.1
R2042,L071,L076,0.1
R2043,L071,L078,0.1
R2044,L071,L085,0.12
R2045,L071,L090,3.44
R2046,L071,L095,3.44
R2047,L072,L006,0.1
R2048,L072,L007,0.1
R2049,L072,L010,0.17
R2050,L072,L011,0.12
R2051,L072,L012,0.17
R2052,L072,L023,0.1
R2053,L072,L027,0.1
R2054,L072,L029,0.1
R2055,L072,L036,0.1
R2056,L072,L038,0.1
R2057,L072,L046,0.11
R2058,L072,L050,0.12
R2059,L072,L054,0.1
R2060,L072,L056,0.1
R2061,L072,L058,0.1
R2062,L072,L062,0.1
R2063,L072,L063,0.11
R2064,L072,L066,0.1
R2065,L072,L067,0.11
R2066,L072,L069,0.1
R2067,L072,L074,0.1
R2068,L072,L079,0.13
R2069,L072,L081,0.12
R2070,L072,L082,0.1
R2071,L072,L083,0.1
R2072,L072,L084,0.1
R2073,L072,L085,0.11
R2074,L072,L091,3.44
R2075,L072,L093,3.46
R2076,L072,L095,3.43
R2077,L072,L096,3.44
R2078,L073,L005,0.1
R2079,L073,L007,0.1
R2080,L073,L016,0.1
R2081,L073,L017,0.1
R2082,L073,L021,0.11
R2083,L073,L023,0.1
R2084,L073,L024,0.1
R2085,L073,L028,0.1
R2086,L073,L034,0.1
R2087,L073,L053,0.1
R2088,L073,L062,0.1
R2089,L073,L063,0.14
R2090,L073,L065,0.1
R2091,L073,L066,0.1
R2092,L073,L067,0.15
R2093,L073,L069,0.1
R2094,L073,L070,0.1
R2095,L073,L077,0.1
R2096,L073,L079,0.1
R2097,L073,L082,0.1
R2098,L073,L085,0.15
R2099,L073,L087,0.1
R2100,L073,L093,3.45
R2101,L073,L094,3.43
R2102,L073,L097,3.42
R2103,L074,L003,0.13
R2104,L074,L006,0.1
R2105,L074,L008,0.1
R2106,L074,L012,0.14
R2107,L074,L013,0.1
R2108,L074,L017,0.1
R2109,L074,L020,0.1
R2110,L074,L021,0.11
R2111,L074,L026,0.1
R2112,L074,L027,0.1
R2113,L074,L030,0.1
R2114,L074,L032,0.1
R2115,L074,L035,0.1
R2116,L074,L041,0.1
R2117,L074,L045,0.1
R2118,L074,L046,0.1
R2119,L074,L047,0.1
R2120,L074,L048,0.1
R2121,L074,L049,0.1
R2122,L074,L052,0.1
R2123,L074,L058,0.1
R2124,L074,L061,0.14
R2125,L074,L063,0.13
R2126,L074,L064,0.1
R2127,L074,L067,0.14
R2128,L074,L076,0.1
R2129,L074,L077,0.1
R2130,L074,L078,0.1
R2131,L074,L080,0.13
R2132,L074,L084,0.1
R2133,L074,L086,0.1
R2134,L074,L088,0.14
R2135,L074,L094,3.42
R2136,L074,L095,3.41
R2137,L074,L099,0.81
R2138,L074,L100,0.81
R2139,L075,L004,0.1
R2140,L075,L006,0.1
R2141,L075,L007,0.1
R2142,L075,L008,0.15
R2143,L075,L016,0.1
R2144,L075,L020,0.1
R2145,L075,L023,0.1
R2146,L075,L025,0.21
R2147,L075,L030,0.1
R2148,L075,L031,0.1
R2149,L075,L032,0.1
R2150,L075,L033,0.18
R2151,L075,L040,0.1
R2152,L075,L044,0.1
R2153,L075,L045,0.15
R2154,L075,L047,0.1
R2155,L075,L051,0.16
R2156,L075,L052,0.1
R2157,L075,L056,0.1
R2158,L075,L057,0.1
R2159,L075,L058,0.1
R2160,L075,L063,0.1
R2161,L075,L066,0.1
R2162,L075,L073,0.1
R2163,L075,L076,0.14
R2164,L075,L089,0.1
R2165,L075,L090,3.47
R2166,L075,L095,3.47
R2167,L075,L097,3.47
R2168,L075,L098,0.84
R2169,L075,L099,0.89
R2170,L075,L100,0.88
R2171,L076,L003,0.1
R2172,L076,L004,0.1
R2173,L076,L006,0.1
R2174,L076,L008,0.1
R2175,L076,L010,0.1
R2176,L076,L014,0.1
R2177,L076,L021,0.1
R2178,L076,L023,0.1
R2179,L076,L024,0.1
R2180,L076,L025,0.1
R2181,L076,L026,0.1
R2182,L076,L031,0.11
R2183,L076,L034,0.11
R2184,L076,L037,0.1
R2185,L076,L049,0.1
R2186,L076,L051,0.1
R2187,L076,L054,0.1
R2188,L076,L056,0.15
R2189,L076,L069,0.15
R2190,L076,L071,0.1
R2191,L076,L075,0.14
R2192,L076,L081,0.2
R2193,L076,L085,0.2
R2194,L076,L086,0.1
R2195,L076,L091,3.35
R2196,L076,L094,3.36
R2197,L076,L095,3.34
R2198,L077,L003,0.1
R2199,L077,L005,0.1
R2200,L077,L008,0.1
R2201,L077,L009,0.1
R2202,L077,L012,0.1
R2203,L077,L014,0.1
R2204,L077,L019,0.1
R2205,L077,L020,0.11
R2206,L077,L024,0.1
R2207,L077,L030,0.1
R2208,L077,L031,0.11
R2209,L077,L034,0.11
R2210,L077,L037,0.1
R2211,L077,L046,0.1
R2212,L077,L055,0.1
R2213,L077,L056,0.16
R2214,L077,L059,0.1
R2215,L077,L060,0.1
R2216,L077,L064,0.1
R2217,L077,L066,0.11
R2218,L077,L069,0.15
R2219,L077,L071,0.1
R2220,L077,L074,0.1
R2221,L077,L076,0.1
R2222,L077,L079,0.1
R2223,L077,L080,0.2
R2224,L077,L082,0.1
R2225,L077,L085,0.21
R2226,L077,L088,0.21
R2227,L077,L091,3.36
R2228,L077,L094,3.36
R2229,L077,L095,3.35
R2230,L077,L096,3.36
R2231,L077,L097,3.35
R2232,L078,L005,0.1
R2233,L078,L012,0.13
R2234,L078,L016,0.1
R2235,L078,L017,0.1
R2236,L078,L018,0.1
R2237,L078,L021,0.1
R2238,L078,L023,0.1
R2239,L078,L025,0.12
R2240,L078,L027,0.1
R2241,L078,L031,0.1
R2242,L078,L032,0.1
R2243,L078,L041,0.1
R2244,L078,L042,0.1
R2245,L078,L044,0.15
R2246,L078,L050,0.16
R2247,L078,L053,0.1
R2248,L078,L055,0.1
R2249,L078,L059,0.1
R2250,L078,L061,0.15
R2251,L078,L062,0.1
R2252,L078,L063,0.15
R2253,L078,L066,0.1
R2254,L078,L067,0.16
R2255,L078,L070,0.1
R2256,L078,L074,0.1
R2257,L078,L075,0.1
R2258,L078,L076,0.1
R2259,L078,L083,0.1
R2260,L078,L086,0.1
R2261,L078,L091,3.41
R2262,L078,L092,3.44
R2263,L078,L093,3.43
R2264,L078,L094,3.42
R2265,L079,L004,0.11
R2266,L079,L007,0.11
R2267,L079,L008,0.1
R2268,L079,L009,0.1
R2269,L079,L012,0.1
R2270,L079,L019,0.13
R2271,L079,L023,0.1
R2272,L079,L031,0.15
R2273,L079,L033,0.1
R2274,L079,L035,0.14
R2275,L079,L037,0.1
R2276,L079,L039,0.1
R2277,L079,L051,0.1
R2278,L079,L054,0.1
R2279,L079,L057,0.11
R2280,L079,L059,0.11
R2281,L079,L065,0.13
R2282,L079,L070,0.1
R2283,L079,L073,0.1
R2284,L079,L074,0.1
R2285,L079,L076,0.1
R2286,L079,L085,0.24
R2287,L079,L087,0.1
R2288,L079,L088,0.24
R2289,L079,L089,0.14
R2290,L079,L090,3.31
R2291,L079,L098,0.67
R2292,L080,L002,0.2
R2293,L080,L004,0.13
R2294,L080,L006,0.13
R2295,L080,L009,0.26
R2296,L080,L011,0.1
R2297,L080,L012,0.27
R2298,L080,L019,0.11
R2299,L080,L020,0.1
R2300,L080,L021,0.23
R2301,L080,L027,0.1
R2302,L080,L032,0.1
R2303,L080,L041,0.17
R2304,L080,L043,0.13
R2305,L080,L044,0.1
R2306,L080,L047,0.1
R2307,L080,L048,0.11
R2308,L080,L053,0.2
R2309,L080,L055,0.13
R2310,L080,L056,0.1
R2311,L080,L058,0.14
R2312,L080,L063,0.1
R2313,L080,L066,0.1
R2314,L080,L079,0.22
R2315,L080,L081,0.1
R2316,L080,L083,0.11
R2317,L080,L086,0.11
R2318,L080,L097,3.49
R2319,L080,L098,0.88
R2320,L081,L007,0.14
R2321,L081,L008,0.21
R2322,L081,L010,0.29
R2323,L081,L013,0.23
R2324,L081,L016,0.15
R2325,L081,L019,0.13
R2326,L081,L023,0.16
R2327,L081,L024,0.13
R2328,L081,L028,0.15
R2329,L081,L030,0.16
R2330,L081,L031,0.12
R2331,L081,L033,0.24
R2332,L081,L039,0.28
R2333,L081,L040,0.11
R2334,L081,L041,0.19
R2335,L081,L043,0.15
R2336,L081,L052,0.13
R2337,L081,L055,0.15
R2338,L081,L056,0.1
R2339,L081,L057,0.16
R2340,L081,L059,0.15
R2341,L081,L066,0.11
R2342,L081,L068,0.15
R2343,L081,L069,0.1
R2344,L081,L078,0.16
R2345,L081,L079,0.24
R2346,L081,L080,0.1
R2347,L081,L083,0.13
R2348,L081,L084,0.15
R2349,L081,L088,0.1
R2350,L081,L091,3.49
R2351,L081,L092,3.52
R2352,L081,L093,3.51
R2353,L081,L094,3.5
R2354,L081,L095,3.48
R2355,L081,L096,3.49
R2356,L081,L099,0.95
R2357,L082,L010,0.14
R2358,L082,L019,0.1
R2359,L082,L022,0.1
R2360,L082,L026,0.1
R2361,L082,L027,0.1
R2362,L082,L029,0.1
R2363,L082,L030,0.1
R2364,L082,L032,0.1
R2365,L082,L035,0.1
R2366,L082,L042,0.1
R2367,L082,L046,0.1
R2368,L082,L051,0.1
R2369,L082,L056,0.1
R2370,L082,L059,0.1
R2371,L082,L061,0.15
R2372,L082,L064,0.1
R2373,L082,L065,0.1
R2374,L082,L066,0.1
R2375,L082,L070,0.1
R2376,L082,L073,0.1
R2377,L082,L075,0.1
R2378,L082,L079,0.11
R2379,L082,L090,3.42
R2380,L082,L095,3.42
R2381,L082,L098,0.77
R2382,L083,L012,0.17
R2383,L083,L014,0.1
R2384,L083,L018,0.1
R2385,L083,L020,0.1
R2386,L083,L021,0.15
R2387,L083,L032,0.1
R2388,L083,L037,0.1
R2389,L083,L039,0.18
R2390,L083,L042,0.1
R2391,L083,L044,0.11
R2392,L083,L050,0.12
R2393,L083,L051,0.12
R2394,L083,L052,0.1
R2395,L083,L053,0.12
R2396,L083,L056,0.1
R2397,L083,L058,0.1
R2398,L083,L066,0.1
R2399,L083,L068,0.1
R2400,L083,L078,0.1
R2401,L083,L079,0.14
R2402,L083,L085,0.11
R2403,L083,L086,0.1
R2404,L083,L091,3.46
R2405,L083,L092,3.48
R2406,L083,L093,3.48
R2407,L083,L097,3.45
R2408,L083,L098,0.8
R2409,L084,L002,0.1
R2410,L084,L004,0.1
R2411,L084,L005,0.1
R2412,L084,L010,0.14
R2413,L084,L015,0.14
R2414,L084,L017,0.1
R2415,L084,L020,0.1
R2416,L084,L025,0.14
R2417,L084,L027,0.1
R2418,L084,L035,0.1
R2419,L084,L037,0.1
R2420,L084,L039,0.15
R2421,L084,L042,0.1
R2422,L084,L045,0.1
R2423,L084,L048,0.1
R2424,L084,L049,0.1
R2425,L084,L050,0.15
R2426,L084,L052,0.1
R2427,L084,L057,0.1
R2428,L084,L062,0.1
R2429,L084,L067,0.14
R2430,L084,L069,0.1
R2431,L084,L073,0.1
R2432,L084,L078,0.1
R2433,L084,L080,0.13
R2434,L084,L083,0.1
R2435,L084,L086,0.1
R2436,L084,L087,0.1
R2437,L085,L010,0.28
R2438,L085,L014,0.14
R2439,L085,L017,0.11
R2440,L085,L018,0.15
R2441,L085,L020,0.11
R2442,L085,L021,0.24
R2443,L085,L024,0.12
R2444,L085,L027,0.1
R2445,L085,L028,0.14
R2446,L085,L031,0.11
R2447,L085,L042,0.14
R2448,L085,L046,0.22
R2449,L085,L047,0.11
R2450,L085,L055,0.14
R2451,L085,L056,0.1
R2452,L085,L060,0.2
R2453,L085,L061,0.1
R2454,L085,L062,0.14
R2455,L085,L063,0.1
R2456,L085,L066,0.1
R2457,L085,L067,0.1
R2458,L085,L068,0.15
R2459,L085,L069,0.1
R2460,L085,L070,0.22
R2461,L085,L071,0.12
R2462,L085,L075,0.1
R2463,L085,L082,0.14
R2464,L085,L086,0.11
R2465,L085,L087,0.14
R2466,L085,L090,3.49
R2467,L085,L092,3.53
R2468,L085,L095,3.49
R2469,L085,L096,3.5
R2470,L086,L002,0.11
R2471,L086,L003,0.16
R2472,L086,L006,0.1
R2473,L086,L009,0.16
R2474,L086,L010,0.17
R2475,L086,L012,0.17
R2476,L086,L013,0.13
R2477,L086,L016,0.1
R2478,L086,L017,0.1
R2479,L086,L018,0.1
R2480,L086,L022,0.13
R2481,L086,L026,0.1
R2482,L086,L027,0.1
R2483,L086,L028,0.1
R2484,L086,L031,0.1
R2485,L086,L032,0.1
R2486,L086,L037,0.1
R2487,L086,L040,0.1
R2488,L086,L041,0.1
R2489,L086,L045,0.11
R2490,L086,L057,0.1
R2491,L086,L058,0.1
R2492,L086,L061,0.12
R2493,L086,L062,0.1
R2494,L086,L069,0.1
R2495,L086,L075,0.1
R2496,L086,L078,0.1
R2497,L086,L081,0.13
R2498,L086,L083,0.1
R2499,L086,L084,0.1
R2500,L086,L085,0.11
R2501,L086,L090,3.44
R2502,L086,L099,0.84
R2503,L087,L002,0.1
R2504,L087,L008,0.1
R2505,L087,L013,0.1
R2506,L087,L016,0.1
R2507,L087,L017,0.1
R2508,L087,L018,0.1
R2509,L087,L019,0.1
R2510,L087,L021,0.11
R2511,L087,L022,0.1
R2512,L087,L023,0.1
R2513,L087,L027,0.1
R2514,L087,L035,0.1
R2515,L087,L037,0.1
R2516,L087,L041,0.1
R2517,L087,L042,0.1
R2518,L087,L043,0.1
R2519,L087,L051,0.1
R2520,L087,L052,0.1
R2521,L087,L057,0.1
R2522,L087,L059,0.1
R2523,L087,L061,0.14
R2524,L087,L062,0.1
R2525,L087,L063,0.13
R2526,L087,L064,0.1
R2527,L087,L068,0.1
R2528,L087,L069,0.1
R2529,L087,L071,0.1
R2530,L087,L076,0.1
R2531,L087,L078,0.1
R2532,L087,L079,0.1
R2533,L087,L084,0.1
R2534,L087,L085,0.14
R2535,L087,L089,0.1
R2536,L087,L096,3.42
R2537,L087,L098,0.77
R2538,L087,L099,0.81
R2539,L088,L004,0.14
R2540,L088,L006,0.14
R2541,L088,L011,0.1
R2542,L088,L016,0.14
R2543,L088,L019,0.12
R2544,L088,L020,0.11
R2545,L088,L025,0.27
R2546,L088,L028,0.14
R2547,L088,L030,0.15
R2548,L088,L035,0.11
R2549,L088,L036,0.12
R2550,L088,L039,0.28
R2551,L088,L040,0.1
R2552,L088,L043,0.15
R2553,L088,L044,0.1
R2554,L088,L047,0.11
R2555,L088,L048,0.13
R2556,L088,L054,0.15
R2557,L088,L055,0.15
R2558,L088,L058,0.15
R2559,L088,L059,0.14
R2560,L088,L067,0.1
R2561,L088,L070,0.22
R2562,L088,L072,0.12
R2563,L088,L074,0.14
R2564,L088,L076,0.2
R2565,L088,L077,0.21
R2566,L088,L078,0.16
R2567,L088,L083,0.12
R2568,L088,L085,0.1
R2569,L088,L091,3.51
R2570,L088,L092,3.54
R2571,L088,L098,0.9
R2572,L088,L100,0.94
R2573,L089,L004,0.1
R2574,L089,L005,0.1
R2575,L089,L009,0.17
R2576,L089,L017,0.1
R2577,L089,L018,0.1
R2578,L089,L021,0.15
R2579,L089,L028,0.1
R2580,L089,L030,0.1
R2581,L089,L031,0.1
R2582,L089,L036,0.1
R2583,L089,L037,0.1
R2584,L089,L041,0.1
R2585,L089,L043,0.1
R2586,L089,L046,0.12
R2587,L089,L048,0.1
R2588,L089,L049,0.1
R2589,L089,L051,0.12
R2590,L089,L052,0.1
R2591,L089,L062,0.1
R2592,L089,L063,0.11
R2593,L089,L066,0.1
R2594,L089,L067,0.12
R2595,L089,L068,0.1
R2596,L089,L069,0.1
R2597,L089,L073,0.1
R2598,L089,L077,0.11
R2599,L089,L078,0.1
R2600,L089,L084,0.1
R2601,L089,L086,0.1
R2602,L089,L087,0.1
R2603,L089,L090,3.45
R2604,L089,L094,3.46
R2605,L089,L096,3.46
R2606,L089,L100,0.85
R2607,L090,L005,3.42
R2608,L090,L006,3.41
R2609,L090,L008,3.34
R2610,L090,L010,3.32
R2611,L090,L012,3.32
R2612,L090,L016,3.41
R2613,L090,L017,3.45
R2614,L090,L021,3.31
R2615,L090,L022,3.32
R2616,L090,L025,3.29
R2617,L090,L030,3.4
R2618,L090,L031,3.45
R2619,L090,L034,3.44
R2620,L090,L045,3.34
R2621,L090,L048,3.44
R2622,L090,L050,3.51
R2623,L090,L052,3.44
R2624,L090,L054,3.41
R2625,L090,L056,3.48
R2626,L090,L062,3.42
R2627,L090,L068,3.4
R2628,L090,L070,3.33
R2629,L090,L071,3.44
R2630,L090,L073,3.41
R2631,L090,L074,3.41
R2632,L090,L076,3.34
R2633,L090,L078,3.4
R2634,L090,L080,3.48
R2635,L090,L086,3.44
R2636,L090,L089,3.45
R2637,L090,L091,0.1
R2638,L090,L092,0.1
R2639,L090,L093,0.1
R2640,L090,L095,0.1
R2641,L090,L096,0.1
R2642,L090,L097,0.1
R2643,L091,L005,3.43
R2644,L091,L008,3.35
R2645,L091,L013,3.34
R2646,L091,L018,3.42
R2647,L091,L022,3.33
R2648,L091,L037,3.42
R2649,L091,L039,3.3
R2650,L091,L040,3.46
R2651,L091,L048,3.45
R2652,L091,L050,3.52
R2653,L091,L055,3.42
R2654,L091,L057,3.43
R2655,L091,L058,3.41
R2656,L091,L061,3.51
R2657,L091,L066,3.45
R2658,L091,L068,3.42
R2659,L091,L069,3.48
R2660,L091,L074,3.42
R2661,L091,L076,3.35
R2662,L091,L077,3.36
R2663,L091,L084,3.43
R2664,L091,L086,3.45
R2665,L091,L087,3.42
R2666,L091,L099,2.81
R2667,L091,L100,2.68
R2668,L092,L003,3.34
R2669,L092,L004,3.45
R2670,L092,L009,3.35
R2671,L092,L019,3.47
R2672,L092,L021,3.35
R2673,L092,L026,3.45
R2674,L092,L027,3.52
R2675,L092,L029,3.47
R2676,L092,L032,3.51
R2677,L092,L043,3.45
R2678,L092,L045,3.38
R2679,L092,L049,3.47
R2680,L092,L050,3.54
R2681,L092,L055,3.45
R2682,L092,L056,3.51
R2683,L092,L057,3.45
R2684,L092,L064,3.36
R2685,L092,L065,3.48
R2686,L092,L067,3.54
R2687,L092,L069,3.51
R2688,L092,L074,3.44
R2689,L092,L075,3.51
R2690,L092,L081,3.52
R2691,L092,L088,3.54
R2692,L092,L094,0.1
R2693,L092,L095,0.1
R2694,L092,L098,2.77
R2695,L092,L099,2.84
R2696,L093,L005,3.45
R2697,L093,L009,3.35
R2698,L093,L013,3.36
R2699,L093,L018,3.44
R2700,L093,L022,3.35
R2701,L093,L028,3.45
R2702,L093,L029,3.47
R2703,L093,L030,3.43
R2704,L093,L033,3.35
R2705,L093,L037,3.44
R2706,L093,L041,3.52
R2707,L093,L042,3.45
R2708,L093,L045,3.37
R2709,L093,L048,3.47
R2710,L093,L049,3.47
R2711,L093,L050,3.54
R2712,L093,L057,3.45
R2713,L093,L059,3.44
R2714,L093,L060,3.37
R2715,L093,L063,3.52
R2716,L093,L064,3.36
R2717,L093,L072,3.46
R2718,L093,L073,3.45
R2719,L093,L074,3.44
R2720,L093,L075,3.5
R2721,L093,L076,3.38
R2722,L093,L077,3.38
R2723,L093,L078,3.43
R2724,L093,L079,3.35
R2725,L093,L080,3.51
R2726,L093,L088,3.53
R2727,L093,L089,3.48
R2728,L093,L092,0.1
R2729,L093,L096,0.1
R2730,L094,L002,3.35
R2731,L094,L004,3.43
R2732,L094,L010,3.34
R2733,L094,L011,3.51
R2734,L094,L012,3.33
R2735,L094,L013,3.34
R2736,L094,L019,3.45
R2737,L094,L023,3.42
R2738,L094,L029,3.45
R2739,L094,L033,3.34
R2740,L094,L036,3.45
R2741,L094,L037,3.43
R2742,L094,L043,3.42
R2743,L094,L045,3.35
R2744,L094,L051,3.35
R2745,L094,L054,3.42
R2746,L094,L055,3.43
R2747,L094,L056,3.49
R2748,L094,L057,3.43
R2749,L094,L062,3.43
R2750,L094,L068,3.42
R2751,L094,L081,3.5
R2752,L094,L083,3.46
R2753,L094,L085,3.51
R2754,L094,L087,3.42
R2755,L094,L099,2.81
R2756,L095,L002,3.34
R2757,L095,L005,3.42
R2758,L095,L008,3.34
R2759,L095,L012,3.32
R2760,L095,L015,3.29
R2761,L095,L017,3.45
R2762,L095,L018,3.41
R2763,L095,L019,3.43
R2764,L095,L022,3.32
R2765,L095,L025,3.29
R2766,L095,L027,3.48
R2767,L095,L031,3.45
R2768,L095,L032,3.47
R2769,L095,L036,3.44
R2770,L095,L037,3.41
R2771,L095,L040,3.44
R2772,L095,L042,3.42
R2773,L095,L047,3.45
R2774,L095,L049,3.44
R2775,L095,L055,3.41
R2776,L095,L056,3.48
R2777,L095,L068,3.4
R2778,L095,L070,3.33
R2779,L095,L075,3.47
R2780,L095,L077,3.35
R2781,L095,L079,3.31
R2782,L095,L083,3.44
R2783,L095,L084,3.42
R2784,L095,L085,3.49
R2785,L095,L090,0.1
R2786,L095,L091,0.1
R2787,L095,L092,0.1
R2788,L095,L097,0.1
R2789,L095,L098,2.74
R2790,L095,L099,2.8
R2791,L095,L100,2.67
R2792,L096,L003,3.31
R2793,L096,L006,3.42
R2794,L096,L007,3.43
R2795,L096,L008,3.35
R2796,L096,L009,3.33
R2797,L096,L010,3.34
R2798,L096,L012,3.33
R2799,L096,L014,3.41
R2800,L096,L015,3.3
R2801,L096,L026,3.42
R2802,L096,L031,3.46
R2803,L096,L033,3.33
R2804,L096,L040,3.46
R2805,L096,L041,3.5
R2806,L096,L047,3.46
R2807,L096,L048,3.45
R2808,L096,L049,3.45
R2809,L096,L051,3.34
R2810,L096,L052,3.45
R2811,L096,L060,3.35
R2812,L096,L066,3.45
R2813,L096,L069,3.48
R2814,L096,L074,3.42
R2815,L096,L075,3.48
R2816,L096,L076,3.35
R2817,L096,L078,3.41
R2818,L096,L082,3.43
R2819,L096,L095,0.1
R2820,L096,L097,0.1
R2821,L096,L098,2.75
R2822,L096,L099,2.81
R2823,L097,L002,3.35
R2824,L097,L007,3.42
R2825,L097,L013,3.33
R2826,L097,L015,3.3
R2827,L097,L016,3.42
R2828,L097,L019,3.44
R2829,L097,L027,3.48
R2830,L097,L031,3.45
R2831,L097,L032,3.48
R2832,L097,L044,3.5
R2833,L097,L045,3.34
R2834,L097,L046,3.34
R2835,L097,L048,3.44
R2836,L097,L049,3.44
R2837,L097,L052,3.45
R2838,L097,L053,3.34
R2839,L097,L054,3.41
R2840,L097,L055,3.42
R2841,L097,L056,3.48
R2842,L097,L060,3.34
R2843,L097,L062,3.43
R2844,L097,L065,3.44
R2845,L097,L067,3.5
R2846,L097,L068,3.41
R2847,L097,L071,3.45
R2848,L097,L074,3.41
R2849,L097,L077,3.35
R2850,L097,L082,3.42
R2851,L097,L084,3.42
R2852,L097,L085,3.5
R2853,L097,L086,3.44
R2854,L097,L092,0.1
R2855,L097,L096,0.1
R2856,L098,L002,0.69
R2857,L098,L006,0.77
R2858,L098,L007,0.78
R2859,L098,L011,0.9
R2860,L098,L013,0.67
R2861,L098,L015,0.63
R2862,L098,L016,0.77
R2863,L098,L017,0.81
R2864,L098,L018,0.76
R2865,L098,L020,0.8
R2866,L098,L034,0.81
R2867,L098,L035,0.8
R2868,L098,L036,0.8
R2869,L098,L039,0.63
R2870,L098,L040,0.81
R2871,L098,L041,0.82
R2872,L098,L044,0.89
R2873,L098,L047,0.81
R2874,L098,L049,0.8
R2875,L098,L055,0.77
R2876,L098,L058,0.76
R2877,L098,L060,0.7
R2878,L098,L071,0.8
R2879,L098,L081,0.89
R2880,L098,L083,0.8
R2881,L098,L086,0.8
R2882,L098,L099,0.16
R2883,L098,L100,0.1
R2884,L099,L006,0.82
R2885,L099,L012,0.68
R2886,L099,L013,0.72
R2887,L099,L019,0.84
R2888,L099,L022,0.71
R2889,L099,L025,0.68
R2890,L099,L026,0.82
R2891,L099,L032,0.9
R2892,L099,L036,0.84
R2893,L099,L039,0.67
R2894,L099,L040,0.86
R2895,L099,L042,0.82
R2896,L099,L043,0.81
R2897,L099,L047,0.85
R2898,L099,L048,0.84
R2899,L099,L049,0.84
R2900,L099,L050,0.96
R2901,L099,L052,0.84
R2902,L099,L056,0.9
R2903,L099,L059,0.82
R2904,L099,L061,0.95
R2905,L099,L063,0.94
R2906,L099,L064,0.73
R2907,L099,L065,0.84
R2908,L099,L071,0.84
R2909,L099,L072,0.84
R2910,L099,L074,0.81
R2911,L099,L076,0.75
R2912,L099,L081,0.95
R2913,L099,L082,0.81
R2914,L099,L083,0.85
R2915,L099,L084,0.82
R2916,L099,L085,0.95
R2917,L099,L090,2.8
R2918,L099,L092,2.84
R2919,L099,L097,2.81
R2920,L099,L100,0.23
R2921,L100,L002,0.73
R2922,L100,L009,0.69
R2923,L100,L010,0.69
R2924,L100,L014,0.8
R2925,L100,L020,0.84
R2926,L100,L023,0.81
R2927,L100,L026,0.81
R2928,L100,L028,0.82
R2929,L100,L036,0.84
R2930,L100,L037,0.81
R2931,L100,L039,0.67
R2932,L100,L040,0.85
R2933,L100,L047,0.85
R2934,L100,L051,0.72
R2935,L100,L052,0.84
R2936,L100,L056,0.89
R2937,L100,L058,0.8
R2938,L100,L059,0.81
R2939,L100,L062,0.82
R2940,L100,L063,0.92
R2941,L100,L080,0.91
R2942,L100,L081,0.92
R2943,L100,L089,0.85
R2944,L100,L091,2.68
R2945,L100,L094,2.68
R2946,L100,L095,2.67
