id_rute,asal,tujuan,jarak
R1996,L072,L007,0.1
R1997,L058,L072,0.1
R1998,L059,L037,0.1
R1999,L077,L085,0.21
R2000,L078,L050,0.16
R2001,L010,L032,0.23
R2002,L030,L010,0.14
R2003,L041,L019,0.1
R2004,L081,L055,0.15
R2005,L027,L084,0.1
R2006,L028,L049,0.1
R2007,L051,L069,0.17
R2008,L063,L043,0.13
R2009,L082,L056,0.1
R2010,L009,L072,0.16
R2011,L028,L085,0.14
R2012,L074,L052,0.1
R2013,L001,L068,0.1
R2014,L095,L075,3.47
R2015,L040,L059,0.1
R2016,L013,L042,0.1
R2017,L086,L026,0.1
R2018,L032,L055,0.1
R2019,L005,L038,0.1
R2020,L052,L033,0.13
R2021,L024,L051,0.12
R2022,L085,L067,0.1
R2023,L017,L012,0.17
R2024,L096,L076,3.35
R2025,L088,L072,0.12
R2026,L089,L037,0.1
R2027,L068,L014,0.1
R2028,L005,L074,0.1
R2029,L065,L088,0.12
R2030,L038,L071,0.1
R2031,L018,L013,0.1
R2032,L037,L026,0.1
R2033,L078,L027,0.1
R2034,L023,L091,3.42
R2035,L069,L058,0.1
R2036,L089,L073,0.1
R2037,L027,L061,0.1
R2038,L006,L038,0.1
R2039,L047,L076,0.11
R2040,L059,L050,0.15
R2041,L078,L063,0.15
R2042,L043,L042,0.1
R2043,L081,L068,0.15
R2044,L027,L097,3.48
R2045,L086,L003,0.16
R2046,L024,L028,0.1
R2047,L003,L005,0.13
R2048,L076,L075,0.14
R2049,L036,L002,0.1
R2050,L001,L081,0.14
R2051,L002,L009,0.1
R2052,L061,L095,3.49
R2053,L067,L026,0.14
R2054,L013,L055,0.1
R2055,L014,L020,0.1
R2056,L100,L023,0.81
R2057,L073,L069,0.1
R2058,L024,L064,0.12
R2059,L025,L029,0.16
R2060,L066,L030,0.1
R2061,L017,L025,0.17
R2062,L003,L090,3.3
R2063,L097,L054,3.41
R2064,L088,L085,0.1
R2065,L100,L059,0.81
R2066,L087,L089,0.1
R2067,L038,L084,0.1
R2068,L058,L062,0.1
R2069,L050,L058,0.16
R2070,L051,L023,0.1
R2071,L082,L010,0.14
R2072,L027,L074,0.1
R2073,L074,L006,0.1
R2074,L019,L070,0.11
R2075,L080,L086,0.11
R2076,L040,L013,0.14
R2077,L072,L082,0.1
R2078,L031,L044,0.1
R2079,L083,L091,3.46
R2080,L009,L062,0.14
R2081,L075,L007,0.1
R2082,L020,L071,0.1
R2083,L061,L072,0.11
R2084,L053,L068,0.1
R2085,L086,L016,0.1
R2086,L033,L010,0.1
R2087,L024,L041,0.1
R2088,L036,L015,0.17
R2089,L096,L066,3.45
R2090,L097,L031,3.45
R2091,L054,L069,0.1
R2092,L100,L036,0.84
R2093,L073,L082,0.1
R2094,L046,L065,0.12
R2095,L065,L078,0.1
R2096,L038,L061,0.16
R2097,L039,L026,0.14
R2098,L078,L017,0.1
R2099,L050,L035,0.12
R2100,L027,L051,0.17
R2101,L019,L047,0.1
R2102,L060,L085,0.2
R2103,L079,L098,0.67
R2104,L080,L063,0.1
R2105,L093,L033,3.35
R2106,L099,L076,0.75
R2107,L059,L040,0.1
R2108,L031,L021,0.15
R2109,L083,L068,0.1
R2110,L016,L078,0.1
R2111,L062,L045,0.1
R2112,L049,L075,0.1
R2113,L009,L039,0.1
R2114,L095,L042,3.42
R2115,L072,L095,3.43
R2116,L031,L057,0.1
R2117,L024,L018,0.1
R2118,L084,L069,0.1
R2119,L042,L072,0.1
R2120,L088,L039,0.28
R2121,L089,L004,0.1
R2122,L034,L068,0.1
R2123,L061,L085,0.1
R2124,L026,L064,0.1
R2125,L045,L077,0.1
R2126,L046,L042,0.1
R2127,L011,L084,0.15
R2128,L048,L002,0.1
R2129,L027,L028,0.1
R2130,L087,L079,0.1
R2131,L047,L043,0.1
R2132,L059,L017,0.1
R2133,L050,L048,0.13
R2134,L051,L013,0.1
R2135,L070,L026,0.1
R2136,L015,L090,3.29
R2137,L043,L009,0.13
R2138,L062,L022,0.11
R2139,L008,L051,0.1
R2140,L001,L012,0.15
R2141,L019,L060,0.1
R2142,L020,L025,0.17
R2143,L092,L050,3.54
R2144,L010,L097,3.33
R2145,L049,L088,0.12
R2146,L095,L055,3.41
R2147,L041,L084,0.1
R2148,L042,L049,0.1
R2149,L088,L016,0.14
R2150,L054,L023,0.1
R2151,L045,L054,0.1
R2152,L085,L047,0.11
R2153,L089,L017,0.1
R2154,L034,L081,0.12
R2155,L054,L059,0.1
R2156,L100,L026,0.81
R2157,L026,L077,0.1
R2158,L066,L033,0.15
R2159,L038,L051,0.1
R2160,L011,L097,3.5
R2161,L003,L093,3.33
R2162,L050,L025,0.28
R2163,L069,L038,0.1
R2164,L015,L067,0.27
R2165,L008,L028,0.1
R2166,L020,L002,0.11
R2167,L079,L088,0.24
R2168,L080,L053,0.2
R2169,L090,L097,0.1
R2170,L092,L027,3.52
R2171,L083,L058,0.1
R2172,L029,L087,0.1
R2173,L048,L100,0.83
R2174,L095,L032,3.47
R2175,L021,L003,0.1
R2176,L072,L085,0.11
R2177,L085,L024,0.12
R2178,L022,L084,0.11
R2179,L096,L033,3.33
R2180,L082,L098,0.77
R2181,L074,L094,3.42
R2182,L026,L054,0.1
R2183,L011,L074,0.15
R2184,L017,L005,0.1
R2185,L077,L019,0.1
R2186,L050,L002,0.22
R2187,L015,L044,0.27
R2188,L075,L095,3.47
R2189,L027,L018,0.1
R2190,L068,L056,0.1
R2191,L087,L069,0.1
R2192,L019,L014,0.1
R2193,L039,L029,0.17
R2194,L079,L065,0.13
R2195,L099,L043,0.81
R2196,L090,L074,3.41
R2197,L091,L039,3.3
R2198,L050,L038,0.17
R2199,L016,L045,0.1
R2200,L009,L006,0.14
R2201,L001,L002,0.1
R2202,L080,L066,0.1
R2203,L072,L062,0.1
R2204,L018,L091,3.42
R2205,L085,L001,0.13
R2206,L030,L065,0.1
R2207,L049,L078,0.1
R2208,L022,L061,0.24
R2209,L096,L010,3.34
R2210,L041,L074,0.1
R2211,L088,L006,0.14
R2212,L007,L081,0.14
R2213,L053,L048,0.11
R2214,L026,L031,0.1
R2215,L065,L022,0.13
R2216,L011,L051,0.23
R2217,L057,L018,0.1
R2218,L063,L098,0.89
R2219,L023,L025,0.13
R2220,L094,L085,3.51
R2221,L086,L081,0.13
R2222,L046,L045,0.1
R2223,L033,L075,0.18
R2224,L052,L088,0.12
R2225,L098,L055,0.77
R2226,L003,L083,0.16
R2227,L004,L048,0.1
R2228,L050,L015,0.28
R2229,L069,L028,0.1
R2230,L097,L096,0.1
R2231,L002,L087,0.1
R2232,L008,L018,0.1
R2233,L027,L031,0.1
R2234,L060,L065,0.1
R2235,L019,L027,0.1
R2236,L080,L043,0.13
R2237,L099,L056,0.9
R2238,L048,L090,3.44
R2239,L095,L022,3.32
R2240,L001,L015,0.14
R2241,L042,L016,0.1
R2242,L006,L093,3.44
R2243,L012,L024,0.17
R2244,L010,L100,0.69
R2245,L085,L014,0.14
R2246,L022,L074,0.1
R2247,L088,L019,0.12
R2248,L074,L084,0.1
R2249,L035,L013,0.13
R2250,L094,L062,3.43
R2251,L026,L044,0.13
R2252,L040,L091,3.46
R2253,L045,L057,0.1
R2254,L086,L058,0.1
R2255,L065,L035,0.1
R2256,L038,L018,0.1
R2257,L052,L065,0.1
R2258,L077,L009,0.1
R2259,L067,L081,0.1
R2260,L087,L059,0.1
R2261,L019,L004,0.1
R2262,L033,L088,0.24
R2263,L080,L020,0.1
R2264,L071,L051,0.12
R2265,L018,L045,0.1
R2266,L037,L058,0.1
R2267,L029,L054,0.1
R2268,L008,L031,0.12
R2269,L093,L075,3.5
R2270,L012,L001,0.15
R2271,L018,L081,0.16
R2272,L030,L055,0.1
R2273,L022,L051,0.1
R2274,L082,L065,0.1
R2275,L028,L094,3.43
R2276,L074,L061,0.14
R2277,L007,L071,0.1
R2278,L026,L021,0.11
R2279,L073,L016,0.1
R2280,L065,L012,0.16
R2281,L057,L008,0.1
R2282,L023,L015,0.13
R2283,L055,L084,0.1
R2284,L015,L011,0.28
R2285,L021,L091,3.32
R2286,L067,L058,0.15
R2287,L038,L031,0.1
R2288,L024,L096,3.45
R2289,L025,L061,0.27
R2290,L016,L012,0.14
R2291,L097,L086,3.44
R2292,L002,L077,0.1
R2293,L027,L021,0.2
R2294,L100,L091,2.68
R2295,L019,L017,0.1
R2296,L060,L055,0.1
R2297,L025,L097,3.29
R2298,L066,L098,0.81
R2299,L072,L029,0.1
R2300,L030,L032,0.1
R2301,L049,L045,0.11
R2302,L095,L012,3.32
R2303,L034,L002,0.11
R2304,L093,L088,3.53
R2305,L053,L015,0.1
R2306,L055,L061,0.14
R2307,L026,L034,0.1
R2308,L046,L012,0.1
R2309,L087,L013,0.1
R2310,L033,L042,0.11
R2311,L003,L050,0.27
R2312,L044,L051,0.22
R2313,L023,L028,0.1
R2314,L036,L047,0.1
R2315,L096,L098,2.75
R2316,L068,L036,0.1
R2317,L014,L065,0.1
R2318,L005,L096,3.43
R2319,L071,L041,0.1
R2320,L072,L006,0.1
R2321,L066,L075,0.1
R2322,L090,L054,3.41
R2323,L010,L031,0.18
R2324,L047,L098,0.81
R2325,L007,L025,0.14
R2326,L039,L094,3.3
R2327,L059,L072,0.1
R2328,L051,L068,0.1
R2329,L042,L019,0.1
R2330,L034,L015,0.18
R2331,L053,L028,0.1
R2332,L026,L011,0.14
R2333,L094,L029,3.45
R2334,L040,L058,0.1
R2335,L065,L002,0.11
R2336,L052,L032,0.1
R2337,L003,L027,0.21
R2338,L023,L005,0.1
R2339,L015,L001,0.14
R2340,L096,L075,3.48
R2341,L075,L052,0.1
R2342,L013,L077,0.1
R2343,L014,L042,0.1
R2344,L032,L090,3.47
R2345,L086,L061,0.12
R2346,L024,L086,0.1
R2347,L025,L051,0.1
R2348,L098,L035,0.8
R2349,L090,L031,3.45
R2350,L017,L047,0.1
R2351,L002,L067,0.21
R2352,L100,L081,0.92
R2353,L047,L075,0.1
R2354,L093,L042,3.45
R2355,L077,L097,3.35
R2356,L078,L062,0.1
R2357,L069,L093,3.5
R2358,L095,L002,3.34
R2359,L041,L031,0.1
R2360,L082,L032,0.1
R2361,L027,L096,3.49
R2362,L019,L092,3.47
R2363,L053,L005,0.1
R2364,L093,L078,3.43
R2365,L062,L090,3.42
R2366,L074,L064,0.1
R2367,L012,L089,0.17
R2368,L013,L054,0.1
R2369,L033,L032,0.19
R2370,L004,L005,0.1
R2371,L090,L008,3.34
R2372,L037,L002,0.1
R2373,L097,L053,3.34
R2374,L002,L044,0.2
R2375,L048,L011,0.13
R2376,L089,L049,0.1
R2377,L035,L078,0.1
R2378,L060,L022,0.1
R2379,L005,L086,0.1
R2380,L100,L058,0.8
R2381,L038,L083,0.1
R2382,L058,L061,0.15
R2383,L018,L025,0.13
R2384,L077,L074,0.1
R2385,L029,L034,0.1
R2386,L049,L012,0.16
R2387,L047,L088,0.11
R2388,L058,L097,3.41
R2389,L078,L075,0.1
R2390,L043,L054,0.1
R2391,L008,L096,3.35
R2392,L009,L061,0.28
R2393,L055,L028,0.1
R2394,L081,L080,0.1
R2395,L074,L041,0.1
R2396,L075,L006,0.1
R2397,L094,L019,3.45
R2398,L067,L002,0.21
R2399,L026,L001,0.1
R2400,L021,L035,0.14
R2401,L012,L066,0.18
R2402,L040,L048,0.1
R2403,L033,L009,0.1
R2404,L092,L095,0.1
R2405,L085,L056,0.1
R2406,L095,L100,2.67
R2407,L001,L093,3.45
R2408,L042,L094,3.44
R2409,L013,L067,0.23
R2410,L087,L016,0.1
R2411,L033,L045,0.1
R2412,L079,L012,0.1
R2413,L005,L063,0.13
R2414,L044,L054,0.15
R2415,L090,L021,3.31
R2416,L018,L002,0.1
R2417,L085,L092,3.53
R2418,L023,L080,0.14
R2419,L048,L024,0.1
R2420,L089,L062,0.1
R2421,L039,L061,0.28
R2422,L059,L039,0.14
R2423,L030,L012,0.13
R2424,L022,L008,0.1
R2425,L063,L009,0.27
R2426,L081,L057,0.16
R2427,L082,L022,0.1
R2428,L080,L098,0.88
R2429,L031,L056,0.1
R2430,L095,L077,3.35
R2431,L055,L041,0.1
R2432,L020,L083,0.1
R2433,L061,L084,0.14
R2434,L012,L079,0.1
R2435,L086,L028,0.1
R2436,L013,L044,0.23
R2437,L024,L053,0.12
R2438,L098,L002,0.69
R2439,L085,L069,0.1
R2440,L017,L014,0.1
R2441,L036,L027,0.1
R2442,L096,L078,3.41
R2443,L088,L074,0.14
R2444,L073,L094,3.43
R2445,L093,L009,3.35
R2446,L066,L055,0.1
R2447,L065,L090,3.44
R2448,L057,L086,0.1
R2449,L058,L051,0.1
R2450,L018,L015,0.13
R2451,L038,L073,0.1
R2452,L010,L011,0.29
R2453,L077,L064,0.1
R2454,L069,L060,0.15
R2455,L029,L024,0.1
R2456,L049,L002,0.1
R2457,L093,L045,3.37
R2458,L039,L074,0.14
R2459,L091,L084,3.43
R2460,L051,L048,0.11
R2461,L043,L044,0.14
R2462,L016,L090,3.41
R2463,L008,L086,0.11
R2464,L049,L087,0.1
R2465,L082,L035,0.1
R2466,L028,L064,0.1
R2467,L019,L095,3.43
R2468,L013,L021,0.1
R2469,L085,L046,0.22
R2470,L044,L008,0.2
R2471,L036,L004,0.1
R2472,L095,L090,0.1
R2473,L013,L057,0.1
R2474,L014,L022,0.1
R2475,L005,L053,0.1
R2476,L046,L054,0.1
R2477,L017,L027,0.1
R2478,L057,L063,0.14
R2479,L029,L001,0.1
R2480,L002,L047,0.11
R2481,L089,L052,0.1
R2482,L006,L017,0.1
R2483,L093,L022,3.35
R2484,L038,L086,0.1
R2485,L079,L087,0.1
R2486,L039,L051,0.1
R2487,L098,L100,0.1
R2488,L099,L065,0.84
R2489,L059,L029,0.1
R2490,L090,L096,0.1
R2491,L078,L042,0.1
R2492,L069,L073,0.1
R2493,L070,L038,0.1
R2494,L043,L021,0.11
R2495,L016,L067,0.14
R2496,L048,L099,0.84
R2497,L027,L076,0.15
R2498,L028,L041,0.1
R2499,L074,L008,0.1
R2500,L020,L037,0.1
R2501,L072,L084,0.1
R2502,L083,L093,3.48
R2503,L076,L054,0.1
R2504,L049,L100,0.84
R2505,L042,L061,0.14
R2506,L088,L028,0.14
R2507,L061,L074,0.14
R2508,L053,L070,0.1
R2509,L065,L044,0.12
R2510,L044,L021,0.24
R2511,L017,L004,0.1
R2512,L036,L017,0.1
R2513,L042,L097,3.43
R2514,L034,L093,3.47
R2515,L046,L067,0.22
R2516,L065,L080,0.11
R2517,L039,L028,0.15
R2518,L018,L005,0.1
R2519,L059,L006,0.1
R2520,L058,L041,0.1
R2521,L004,L070,0.1
R2522,L023,L083,0.1
R2523,L069,L050,0.1
R2524,L070,L015,0.1
R2525,L051,L002,0.1
R2526,L081,L024,0.13
R2527,L027,L053,0.17
R2528,L068,L091,3.42
R2529,L028,L018,0.1
R2530,L060,L087,0.1
R2531,L019,L049,0.1
R2532,L039,L064,0.1
R2533,L091,L074,3.42
R2534,L043,L034,0.1
R2535,L084,L035,0.1
R2536,L029,L099,0.84
R2537,L074,L021,0.11
R2538,L021,L015,0.1
R2539,L092,L075,3.51
R2540,L030,L100,0.8
R2541,L002,L001,0.1
R2542,L061,L087,0.14
R2543,L034,L070,0.12
R2544,L054,L048,0.1
R2545,L046,L044,0.22
R2546,L003,L082,0.13
R2547,L077,L031,0.11
R2548,L035,L071,0.1
R2549,L047,L045,0.12
R2550,L059,L019,0.1
R2551,L090,L086,3.44
R2552,L037,L080,0.14
R2553,L043,L011,0.15
R2554,L028,L031,0.1
R2555,L020,L027,0.1
R2556,L012,L023,0.13
R2557,L072,L074,0.1
R2558,L091,L087,3.42
R2559,L064,L070,0.1
R2560,L084,L048,0.1
R2561,L030,L077,0.1
R2562,L061,L064,0.21
R2563,L034,L047,0.1
R2564,L033,L002,0.1
R2565,L065,L034,0.1
R2566,L057,L030,0.1
R2567,L036,L007,0.1
R2568,L077,L008,0.1
R2569,L023,L037,0.1
R2570,L069,L004,0.1
R2571,L034,L083,0.1
R2572,L100,L028,0.82
R2573,L052,L100,0.84
R2574,L099,L032,0.9
R2575,L004,L060,0.1
R2576,L050,L027,0.1
R2577,L023,L073,0.1
R2578,L069,L040,0.1
R2579,L056,L070,0.17
R2580,L068,L081,0.15
R2581,L060,L077,0.1
R2582,L079,L090,3.31
R2583,L080,L055,0.13
R2584,L031,L013,0.14
R2585,L092,L029,3.47
R2586,L037,L093,3.44
R2587,L084,L025,0.14
R2588,L029,L089,0.1
R2589,L030,L054,0.1
R2590,L076,L021,0.1
R2591,L049,L067,0.12
R2592,L041,L063,0.16
R2593,L042,L028,0.1
R2594,L061,L041,0.17
R2595,L012,L036,0.16
R2596,L013,L001,0.1
R2597,L032,L014,0.1
R2598,L065,L011,0.13
R2599,L063,L087,0.13
R2600,L042,L064,0.1
R2601,L066,L012,0.18
R2602,L052,L077,0.1
R2603,L098,L044,0.89
R2604,L003,L072,0.15
R2605,L050,L004,0.15
R2606,L023,L050,0.16
R2607,L016,L011,0.15
R2608,L075,L097,3.47
R2609,L008,L007,0.1
R2610,L087,L071,0.1
R2611,L019,L016,0.1
R2612,L014,L087,0.1
R2613,L080,L032,0.1
R2614,L090,L076,3.34
R2615,L083,L037,0.1
R2616,L056,L083,0.1
R2617,L048,L079,0.13
R2618,L049,L044,0.12
R2619,L041,L040,0.1
R2620,L031,L026,0.1
R2621,L018,L093,3.44
R2622,L030,L067,0.15
R2623,L076,L034,0.11
R2624,L062,L099,0.82
R2625,L096,L012,3.33
R2626,L041,L076,0.15
R2627,L042,L041,0.1
R2628,L095,L047,3.45
R2629,L022,L063,0.23
R2630,L007,L083,0.1
R2631,L094,L051,3.35
R2632,L073,L028,0.1
R2633,L046,L011,0.23
R2634,L005,L010,0.15
R2635,L045,L046,0.1
R2636,L089,L009,0.17
R2637,L094,L087,3.42
R2638,L067,L070,0.22
R2639,L086,L083,0.1
R2640,L058,L021,0.1
R2641,L099,L022,0.71
R2642,L071,L040,0.1
R2643,L091,L018,3.42
R2644,L016,L024,0.1
R2645,L089,L094,3.46
R2646,L060,L067,0.21
R2647,L071,L076,0.1
R2648,L092,L019,3.47
R2649,L037,L083,0.1
R2650,L083,L050,0.12
R2651,L010,L066,0.18
R2652,L084,L015,0.14
R2653,L048,L092,3.47
R2654,L049,L057,0.1
R2655,L041,L053,0.16
R2656,L034,L014,0.1
R2657,L073,L005,0.1
R2658,L003,L026,0.13
R2659,L022,L076,0.1
R2660,L082,L090,3.42
R2661,L055,L073,0.1
R2662,L074,L086,0.1
R2663,L075,L051,0.16
R2664,L038,L020,0.1
R2665,L098,L034,0.81
R2666,L003,L062,0.13
R2667,L004,L027,0.1
R2668,L090,L030,3.4
R2669,L023,L040,0.1
R2670,L015,L036,0.17
R2671,L056,L037,0.1
R2672,L067,L083,0.11
R2673,L087,L061,0.14
R2674,L079,L057,0.11
R2675,L071,L053,0.11
R2676,L036,L095,3.44
R2677,L077,L096,3.36
R2678,L037,L060,0.1
R2679,L056,L073,0.1
R2680,L029,L056,0.1
R2681,L010,L043,0.14
R2682,L095,L001,3.41
R2683,L006,L072,0.1
R2684,L012,L003,0.1
R2685,L093,L077,3.38
R2686,L018,L083,0.1
R2687,L059,L084,0.1
R2688,L076,L024,0.1
R2689,L062,L089,0.1
R2690,L034,L027,0.1
R2691,L074,L063,0.13
R2692,L026,L023,0.1
R2693,L045,L036,0.11
R2694,L086,L037,0.1
R2695,L065,L014,0.1
R2696,L015,L013,0.1
R2697,L074,L099,0.81
R2698,L014,L054,0.1
R2699,L005,L085,0.14
R2700,L024,L098,0.8
R2701,L052,L080,0.11
R2702,L071,L030,0.1
R2703,L025,L063,0.26
R2704,L098,L047,0.81
R2705,L091,L008,3.35
R2706,L099,L012,0.68
R2707,L044,L076,0.2
R2708,L002,L079,0.1
R2709,L089,L084,0.1
R2710,L058,L096,3.41
R2711,L059,L061,0.14
R2712,L092,L009,3.35
R2713,L078,L074,0.1
R2714,L084,L005,0.1
R2715,L016,L099,0.82
R2716,L081,L079,0.24
R2717,L042,L008,0.1
R2718,L041,L043,0.1
R2719,L061,L021,0.24
R2720,L059,L097,3.42
R2721,L003,L016,0.13
R2722,L074,L076,0.1
R2723,L094,L054,3.42
R2724,L067,L037,0.15
R2725,L040,L083,0.1
R2726,L097,L065,3.44
R2727,L056,L027,0.1
R2728,L048,L023,0.1
R2729,L014,L067,0.14
R2730,L046,L099,0.73
R2731,L080,L012,0.27
R2732,L069,L082,0.1
R2733,L030,L011,0.15
R2734,L002,L092,3.38
R2735,L081,L056,0.1
R2736,L059,L074,0.1
R2737,L070,L083,0.12
R2738,L022,L043,0.1
R2739,L081,L092,3.52
R2740,L042,L021,0.12
R2741,L009,L073,0.13
R2742,L021,L047,0.15
R2743,L045,L026,0.1
R2744,L086,L027,0.1
R2745,L085,L068,0.15
R2746,L015,L003,0.1
R2747,L073,L093,3.45
R2748,L025,L053,0.1
R2749,L071,L020,0.1
R2750,L065,L089,0.1
R2751,L037,L027,0.1
R2752,L050,L082,0.15
R2753,L051,L047,0.13
R2754,L010,L046,0.1
R2755,L069,L095,3.47
R2756,L062,L056,0.1
R2757,L022,L020,0.13
R2758,L081,L069,0.1
R2759,L008,L085,0.2
R2760,L074,L030,0.1
R2761,L007,L040,0.1
R2762,L043,L079,0.1
R2763,L084,L080,0.13
R2764,L055,L053,0.1
R2765,L075,L031,0.1
R2766,L020,L095,3.44
R2767,L040,L073,0.1
R2768,L086,L040,0.1
R2769,L073,L070,0.1
R2770,L024,L065,0.1
R2771,L090,L010,3.32
R2772,L097,L055,3.42
R2773,L089,L051,0.12
R2774,L047,L054,0.1
R2775,L080,L002,0.2
R2776,L038,L085,0.16
R2777,L057,L098,0.77
R2778,L058,L063,0.14
R2779,L077,L076,0.1
R2780,L078,L041,0.1
R2781,L004,L092,3.45
R2782,L030,L001,0.1
R2783,L006,L052,0.1
R2784,L093,L057,3.45
R2785,L047,L090,3.45
R2786,L059,L064,0.1
R2787,L099,L100,0.23
R2788,L070,L073,0.1
R2789,L063,L034,0.1
R2790,L028,L076,0.1
R2791,L075,L008,0.15
R2792,L020,L072,0.1
R2793,L026,L003,0.13
R2794,L086,L017,0.1
R2795,L052,L024,0.1
R2796,L003,L019,0.15
R2797,L036,L016,0.1
R2798,L097,L032,3.48
R2799,L002,L023,0.1
R2800,L068,L005,0.1
R2801,L013,L069,0.18
R2802,L014,L034,0.1
R2803,L100,L037,0.81
R2804,L005,L065,0.1
R2805,L025,L043,0.13
R2806,L071,L010,0.17
R2807,L066,L044,0.1
R2808,L017,L039,0.18
R2809,L018,L004,0.1
R2810,L065,L079,0.13
R2811,L097,L068,3.41
R2812,L029,L013,0.13
R2813,L047,L067,0.11
R2814,L059,L041,0.1
R2815,L069,L085,0.1
R2816,L022,L010,0.1
R2817,L063,L011,0.1
R2818,L081,L059,0.15
R2819,L009,L040,0.18
R2820,L027,L088,0.1
R2821,L028,L053,0.1
R2822,L074,L020,0.1
R2823,L019,L084,0.1
R2824,L020,L049,0.1
R2825,L040,L027,0.1
R2826,L072,L096,3.44
R2827,L092,L074,3.44
R2828,L009,L076,0.1
R2829,L095,L079,3.31
R2830,L001,L072,0.1
R2831,L053,L082,0.1
R2832,L013,L046,0.1
R2833,L045,L078,0.1
R2834,L052,L037,0.1
R2835,L025,L020,0.17
R2836,L085,L071,0.12
R2837,L036,L029,0.1
R2838,L097,L045,3.34
R2839,L088,L076,0.2
R2840,L089,L041,0.1
R2841,L054,L083,0.1
R2842,L077,L066,0.11
R2843,L050,L049,0.13
R2844,L078,L031,0.1
R2845,L015,L091,3.3
R2846,L062,L023,0.1
R2847,L082,L001,0.1
R2848,L019,L061,0.12
R2849,L060,L099,0.75
R2850,L040,L004,0.1
R2851,L099,L090,2.8
R2852,L031,L035,0.1
R2853,L091,L086,3.45
R2854,L043,L046,0.1
R2855,L062,L059,0.1
R2856,L063,L024,0.11
R2857,L049,L089,0.1
R2858,L095,L056,3.48
R2859,L001,L049,0.1
R2860,L094,L011,3.51
R2861,L013,L023,0.1
R2862,L032,L036,0.1
R2863,L005,L019,0.1
R2864,L084,L083,0.1
R2865,L044,L010,0.28
R2866,L095,L092,0.1
R2867,L042,L086,0.1
R2868,L089,L018,0.1
R2869,L035,L047,0.1
R2870,L014,L024,0.1
R2871,L005,L055,0.1
R2872,L004,L059,0.1
R2873,L023,L072,0.1
R2874,L069,L039,0.22
R2875,L029,L003,0.16
R2876,L035,L083,0.1
R2877,L081,L013,0.23
R2878,L068,L080,0.14
R2879,L079,L089,0.14
R2880,L071,L085,0.12
R2881,L004,L095,3.41
R2882,L037,L092,3.45
R2883,L043,L023,0.1
R2884,L016,L069,0.1
R2885,L062,L036,0.1
R2886,L063,L001,0.13
R2887,L009,L030,0.13
R2888,L001,L026,0.1
R2889,L020,L039,0.18
R2890,L031,L048,0.1
R2891,L091,L099,2.81
R2892,L092,L064,3.36
R2893,L064,L082,0.1
R2894,L076,L056,0.15
R2895,L042,L063,0.14
R2896,L088,L030,0.15
R2897,L061,L076,0.2
R2898,L053,L072,0.11
R2899,L065,L046,0.12
R2900,L085,L061,0.1
R2901,L077,L020,0.11
R2902,L023,L049,0.1
R2903,L089,L031,0.1
R2904,L100,L040,0.85
R2905,L067,L092,3.54
R2906,L033,L099,0.71
R2907,L058,L043,0.1
R2908,L077,L056,0.16
R2909,L010,L003,0.1
R2910,L023,L085,0.15
R2911,L078,L021,0.1
R2912,L070,L017,0.12
R2913,L004,L072,0.1
R2914,L060,L089,0.11
R2915,L019,L051,0.11
R2916,L031,L025,0.18
R2917,L072,L063,0.11
R2918,L018,L092,3.44
R2919,L091,L076,3.35
R2920,L010,L088,0.29
R2921,L084,L037,0.1
R2922,L063,L014,0.14
R2923,L049,L079,0.13
R2924,L055,L010,0.14
R2925,L009,L043,0.13
R2926,L007,L082,0.1
R2927,L032,L026,0.1
R2928,L005,L009,0.14
R2929,L064,L095,3.33
R2930,L024,L022,0.13
R2931,L084,L073,0.1
R2932,L076,L069,0.15
R2933,L096,L047,3.46
R2934,L088,L043,0.15
R2935,L035,L037,0.1
R2936,L053,L085,0.21
R2937,L073,L063,0.14
R2938,L047,L011,0.12
R2939,L052,L089,0.1
R2940,L057,L055,0.1
R2941,L015,L058,0.13
R2942,L019,L028,0.1
R2943,L060,L066,0.11
R2944,L039,L043,0.14
R2945,L080,L044,0.1
R2946,L029,L078,0.1
R2947,L008,L055,0.1
R2948,L009,L020,0.17
R2949,L001,L016,0.1
R2950,L019,L064,0.11
R2951,L083,L085,0.11
R2952,L084,L050,0.15
R2953,L030,L079,0.1
R2954,L049,L092,3.47
R2955,L041,L088,0.17
R2956,L042,L053,0.1
R2957,L088,L020,0.11
R2958,L061,L066,0.1
R2959,L034,L049,0.1
R2960,L045,L058,0.1
R2961,L046,L023,0.1
R2962,L038,L019,0.1
R2963,L057,L032,0.1
R2964,L003,L061,0.26
R2965,L089,L021,0.15
R2966,L094,L099,2.81
R2967,L067,L082,0.15
R2968,L033,L089,0.14
R2969,L038,L055,0.1
R2970,L039,L020,0.18
R2971,L016,L036,0.1
R2972,L062,L003,0.13
R2973,L081,L016,0.15
R2974,L048,L068,0.1
R2975,L068,L083,0.1
R2976,L019,L041,0.1
R2977,L031,L015,0.18
R2978,L091,L066,3.45
R2979,L064,L049,0.11
R2980,L084,L027,0.1
R2981,L076,L023,0.1
R2982,L095,L036,3.44
R2983,L096,L001,3.43
R2984,L021,L007,0.12
R2985,L054,L004,0.1
R2986,L073,L017,0.1
R2987,L085,L028,0.14
R2988,L057,L009,0.13
R2989,L063,L089,0.11
R2990,L097,L002,3.35
R2991,L042,L066,0.1
R2992,L075,L063,0.1
R2993,L021,L092,3.35
